Organization;Own BIC;Corr Bic;Status DateTime;Service;Pending;Valid From;Valid To;Version;History;Gen Meth;Type;Export Date;Issue Datetime;Status;Permission;Last modified by
P01HBS;ABSGCHGG;HNBNKRSE;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-06-20T00:37:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;HSHNDEHH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-10-07T13:48:29Z;Enabled;;@Support
P01HBS;ABSGCHGG;HSHNDEHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-10-08T07:45:39Z;Enabled;;@Support
P01HBS;ABSGCHGG;HVBKKRSE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-11-01T16:00:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;HVBKKRSE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-11-08T02:11:12Z;Enabled;;@Support
P01HBS;ABSGCHGG;HYVEDEMM;2018-01-11T11:32:51+01:00;swift.fin;;;;2;CUR;Created;To Receive;;2018-01-11T10:32:49Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;HYVEDEMM;2018-01-11T11:32:41+01:00;swift.fin;;;;1;CUR;Received;To Send;;2018-01-10T10:18:57Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;IBBLBDDH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-23T14:11:55Z;Enabled;;@Support
P01HBS;ABSGCHGG;IBBLBDDH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-18T11:21:01Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICBCTWTP;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-27T11:28:05Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICBVVNVX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-11-26T13:20:08Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICBVVNVX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-11-29T05:37:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-01-27T10:41:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICDEFF;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-30T10:52:14Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICDEFF;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-06T15:44:28Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICGB2L;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-29T10:16:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICGB2L;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-04-29T11:03:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICHKHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-02-20T13:11:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;ICICHKHH;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-03-05T04:56:39Z;Enabled;;@Support
P01HBS;ABSGCHGG;IDBQIQBA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-09-10T15:01:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;IDBQIQBA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-09-10T10:57:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;IDIBINBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-31T09:07:13Z;Enabled;;@Support
P01HBS;ABSGCHGG;IDIBINBB;2015-12-29T15:06:54+01:00;swift.fin;;9/8/2012;9/7/2013;1;CUR;Imported;To Send;;2012-09-08T08:11:31Z;Enabled;;@Support
P01HBS;ABSGCHGG;INBNSGS1;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-25T09:28:49Z;Enabled;;@Support
P01HBS;ABSGCHGG;INCOCHZZ;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:02:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;INCOCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;10/30/2008;;1;CUR;Imported;To Send;;2008-10-30T12:26:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;INDBINBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;INDBINBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;INILMUMU;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:03:17Z;Enabled;;@Support
P01HBS;ABSGCHGG;INILMUMU;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-11-12T03:02:38Z;Enabled;;@Support
P01HBS;ABSGCHGG;INSECHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;INSECHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;INTCRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-06-10T13:06:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;INTCRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-15T13:51:56Z;Enabled;;@Support
P01HBS;ABSGCHGG;IRVTLULX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;IRVTLULX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;IRVTUS3N;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;IRVTUS3N;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;ISBKBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-08-20T14:05:26Z;Enabled;;@Support
P01HBS;ABSGCHGG;ISBKBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-08-22T07:09:41Z;Enabled;;@Support
P01HBS;ABSGCHGG;ISLDSAJE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-06-15T12:11:15Z;Enabled;;@Support
P01HBS;ABSGCHGG;ISLDSAJE;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-06-16T14:12:18Z;Enabled;;@Support
P01HBS;ABSGCHGG;IVBBIRTH;2017-07-25T11:02:00+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:02:00Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;IVBBIRTH;2017-08-02T13:58:18+02:00;swift.fin;;;;1;CUR;Received;To Send;;2017-08-02T07:42:03Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;JONBJOAX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-01-14T13:57:40Z;Enabled;;@Support
P01HBS;ABSGCHGG;JOTPAU31;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-04-02T11:31:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;JSBLPKKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-05-11T12:46:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;JSBLPKKA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-05-11T06:48:47Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBBECH22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-02-06T15:08:22Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBBECH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-02-09T12:59:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBIDIRTH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;KBIDIRTH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;KBLXLULL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;KBLXLULL;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;KBSEBE22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-02-18T15:07:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBSEBE22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2014-02-19T08:41:30Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBZGCH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-13T07:51:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;KBZGCH22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-13T08:05:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;KCBLKENX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-05-21T07:08:44Z;Enabled;;@Support
P01HBS;ABSGCHGG;KCBLKENX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-09-24T13:59:25Z;Enabled;;@Support
P01HBS;ABSGCHGG;KCOOKENA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-29T14:00:43Z;Enabled;;@Support
P01HBS;ABSGCHGG;KESHIRTH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-02-25T10:19:30Z;Enabled;;@Support
P01HBS;ABSGCHGG;KESHIRTH;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-03-02T07:09:39Z;Enabled;;@Support
P01HBS;ABSGCHGG;KODBKRSE;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-08-24T12:11:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXBHBM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-08T09:16:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXBHBM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-10-06T23:47:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXHKHH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-06-17T08:36:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXHKHH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-06-25T07:02:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXKRSE;2015-12-29T15:06:56+01:00;swift.fin;;1/21/2009;;1;CUR;Imported;To Receive;;2009-01-21T09:32:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;KOEXKRSE;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-01-21T08:38:53Z;Enabled;;@Support
P01HBS;ABSGCHGG;KREDBE22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-12-10T15:24:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;KREDBE22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-12-11T08:44:49Z;Enabled;;@Support
P01HBS;ABSGCHGG;KREDBEBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;KREDBEBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;KRTHTHBK;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-05-14T12:07:57Z;Enabled;;@Support
P01HBS;ABSGCHGG;KSUICHGG;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-05T09:30:13Z;Enabled;;@Support
P01HBS;ABSGCHGG;KSUICHGG;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-10-04T12:01:42Z;Enabled;;@Support
P01HBS;ABSGCHGG;KWHKHKHH;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-01-16T13:14:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;LAMPDEDD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;LAMPDEDD;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;LILALI2X;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;LILALI2X;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;LOCYCHGG;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-09-30T07:38:51Z;Enabled;;@Support
P01HBS;ABSGCHGG;LOCYCHGG;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-09-30T07:40:27Z;Enabled;;@Support
P01HBS;ABSGCHGG;LRBSCHBB;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-04-19T13:42:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;LRBSCHBB;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-16T14:44:45Z;Enabled;;@Support
P01HBS;ABSGCHGG;LUKBCH22;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;LUKBCH22;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;LUMICHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;LUMICHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;LYCBCNBL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-11-16T16:01:08Z;Enabled;;@Support
P01HBS;ABSGCHGG;LYCBCNBL;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-11-17T01:25:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;MANXDEMM;2017-12-08T09:15:11+01:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-12-08T08:15:09Z;Enabled;+{101,199};AZBOND
P01HBS;ABSGCHGG;MANXDEMM;2017-12-08T09:16:22+01:00;swift.fin;;;;1;CUR;Received;To Send;;2017-12-07T16:35:11Z;Enabled;+{101,199};AZBOND
P01HBS;ABSGCHGG;MBICMRMR;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-03-12T13:54:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;MCBLMUMU;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-06-17T08:39:18Z;Enabled;;@Support
P01HBS;ABSGCHGG;MCBLMUMU;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-07-01T10:32:38Z;Enabled;;@Support
P01HBS;ABSGCHGG;MECLRU4C;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-07-16T13:28:34Z;Enabled;;@Support
P01HBS;ABSGCHGG;MECLRU4C;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-07-15T10:39:18Z;Enabled;;@Support
P01HBS;ABSGCHGG;MEDSCHGG;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;MEDSCHGG;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;MEGAIDJA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2009-06-23T11:09:47Z;Enabled;;@Support
P01HBS;ABSGCHGG;MEGAIDJA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2009-06-24T07:30:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;MEIBMYKA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-04-18T12:40:48Z;Enabled;;@Support
P01HBS;ABSGCHGG;MEIBMYKA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-04-14T07:03:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;MELIDEHH;2017-07-25T11:02:10+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:02:09Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;MELIDEHH;2017-07-31T10:18:56+02:00;swift.fin;;;;1;CUR;Received;To Send;;2017-07-31T08:08:34Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;MELIIRTH;2017-07-25T11:02:34+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:02:33Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;MELIIRTH;2017-07-31T10:17:44+02:00;swift.fin;;7/31/2017;;1;CUR;Received;To Send;;2017-07-31T06:10:48Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;MENOMXMT;2015-12-29T15:06:54+01:00;swift.fin;;8/28/2012;;1;CUR;Imported;To Receive;;2012-08-29T08:18:47Z;Enabled;;@Support
P01HBS;ABSGCHGG;MENOMXMT;2015-12-29T15:06:56+01:00;swift.fin;;8/28/2012;;1;CUR;Imported;To Send;;2012-08-28T16:40:11Z;Enabled;;@Support
P01HBS;ABSGCHGG;MIGRCHZZ;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:04:49Z;Enabled;;@Support
P01HBS;ABSGCHGG;MIGRCHZZ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;MLIMGB2X;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;MLIMGB2X;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;MONTFRPP;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T12:26:02Z;Enabled;;@Support
P01HBS;ABSGCHGG;MONTFRPP;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-09T13:55:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;MOSWRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-12-30T13:35:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;MOSWRUMM;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-12-30T13:40:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;MPBLPKKA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-07-31T08:09:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;MPBLPKKA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-08-13T10:38:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;MRINDJJD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2015-02-10T09:03:23Z;Enabled;;@Support
P01HBS;ABSGCHGG;MRINDJJD;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2015-02-11T09:36:13Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSBCCNBJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-04-21T14:41:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSBCCNBJ;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-04-21T01:30:46Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSCBVNVX;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2014-10-23T07:44:52Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSHQEGCA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-04-30T15:11:43Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSHQEGCA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-05-07T07:47:37Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSSACHZX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-03-11T09:32:35Z;Enabled;;@Support
P01HBS;ABSGCHGG;MSSACHZX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-03-08T10:03:20Z;Enabled;;@Support
P01HBS;ABSGCHGG;MTBAUA2D;2017-07-25T11:02:43+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2017-07-25T09:02:42Z;Enabled;;AZBOND
P01HBS;ABSGCHGG;MUGAAZ22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-08-30T13:03:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;MUGAAZ22;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-08-24T08:52:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;NACFUS33;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-10-21T11:28:48Z;Enabled;;@Support
P01HBS;ABSGCHGG;NACFUS33;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2013-10-15T20:36:16Z;Enabled;;@Support
P01HBS;ABSGCHGG;NASSDE55;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-01-17T13:05:08Z;Enabled;;@Support
P01HBS;ABSGCHGG;NASSDE55;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-12-15T14:02:54Z;Enabled;;@Support
P01HBS;ABSGCHGG;NATXDZAL;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-11-06T08:45:09Z;Enabled;;@Support
P01HBS;ABSGCHGG;NATXDZAL;2015-12-29T15:06:54+01:00;swift.fin;;11/4/2012;;1;CUR;Imported;To Send;;2012-09-05T07:26:36Z;Enabled;;@Support
P01HBS;ABSGCHGG;NATXFRPP;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-06-22T08:51:12Z;Enabled;;@Support
P01HBS;ABSGCHGG;NATXFRPP;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-07-25T06:12:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;NBADAEAA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;;Enabled;;@Support
P01HBS;ABSGCHGG;NBADAEAA;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;;Enabled;;@Support
P01HBS;ABSGCHGG;NBADEGCA;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2008-10-09T06:05:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;NBADEGCA;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2008-10-12T10:50:50Z;Enabled;;@Support
P01HBS;ABSGCHGG;NBEGEGCX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-04-01T08:37:10Z;Enabled;;@Support
P01HBS;ABSGCHGG;NBOMOMRX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-02-09T14:06:56Z;Enabled;;@Support
P01HBS;ABSGCHGG;NBOMOMRX;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-05-23T09:32:59Z;Enabled;;@Support
P01HBS;ABSGCHGG;NCBKSAJE;2015-12-29T15:06:54+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-11T07:57:17Z;Enabled;;@Support
P01HBS;ABSGCHGG;NCBKSAJE;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-12-07T08:22:58Z;Enabled;;@Support
P01HBS;ABSGCHGG;NFFCKRSE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2011-09-21T08:05:32Z;Enabled;;@Support
P01HBS;ABSGCHGG;NFFCKRSE;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2011-09-08T09:23:24Z;Enabled;;@Support
P01HBS;ABSGCHGG;NIHANL2R;2016-05-06T17:07:39+02:00;swift.fin;;;;2;CUR;Created;To Receive;;2016-05-06T15:07:37Z;Enabled;;AZQUIS
P01HBS;ABSGCHGG;NISLAEAD;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2010-10-08T11:46:33Z;Enabled;;@Support
P01HBS;ABSGCHGG;NISLAEAD;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2010-10-11T05:01:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;NOTJRUMM;2015-12-29T15:06:56+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2012-03-12T14:53:21Z;Enabled;;@Support
P01HBS;ABSGCHGG;NOTJRUMM;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Send;;2012-03-06T06:39:58Z;Enabled;;@Support
P01HBS;ABSGCHGG;NSGBEGCX;2015-12-29T15:06:58+01:00;swift.fin;;;;1;CUR;Imported;To Receive;;2013-02-28T12:45:07Z;Enabled;;@Support
