ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
0.25 PB S636 16-40;CH0336352759;PB636;33635275;88.54;;;20190109;88.54;;0;0;CHF;20180116;90.65;20180925;84.75;20160831;20400515;XSWX;PB;CH;0
0.25 PB S641 16-36;CH0338330472;PB641;33833047;92.13;;;20181210;92.13;;0;0;CHF;20180116;92.81;20181109;88.28;20161012;20361010;XSWX;PB;CH;0
0.25 PB S647 17-27;CH0360172768;PB647;36017276;100.81;;;20190109;100.81;;0;0;CHF;20190104;101.14;20180216;98.09;20170411;20270115;XSWX;PB;CH;0
0.25 PB S651 17-26;CH0370943547;PB651;37094354;101.05;;;20190108;101.05;;0;0;CHF;20190103;101.48;20180212;98.53;20170623;20261016;XSWX;PB;CH;0
0.25 PB S653 17-27;CH0373945093;PB653;37394509;100.39;;;20190103;100.39;;0;0;CHF;20190103;101.02;20180215;97.53;20170901;20271008;XSWX;PB;CH;0
0.25 PB S654 17-26;CH0384125065;PB654;38412506;101.13;;;20181105;101.13;;0;0;CHF;20180816;100.57;20180426;99.05;20171016;20260916;XSWX;PB;CH;0
0.25 PB S657 17-26;CH0392885734;PB657;39288573;101.33;;;20190109;101.33;;0;0;CHF;20181228;101.5;20180215;99.04;20171211;20260424;XSWX;PB;CH;0
0.25 PB S659 18-25;CH0423233516;PB659;42323351;101.63;;;20190108;101.63;;0;0;CHF;20181220;101.64;20181009;99.74;20180711;20251114;XSWX;PB;CH;200000
0.25 PB S667 18-26 /Z;CH0449619052;PB667;44961905;100.99;;;20181219;100.99;;0;0;CHF;20181219;100.6;20181211;100.35;20181211;20261113;XSWX;PB;CH;0
0.25 PZ S451 14-19;CH0248204627;PZ451;24820462;100.51;100.51;100.51;20190111;100.51;100.51;250000;250000;CHF;20180116;101.8;20190111;100.51;20160301;20190710;XSWX;PB;CH;0
0.25 PZ S455 14-20;CH0256434595;PZ455;25643459;100.92;;;20190107;100.92;;0;0;CHF;20180413;101.66;20190107;100.93;20160301;20200219;XSWX;PB;CH;300000
0.25 PZ S475 16-28;CH0307256427;PZ475;30725642;100.01;;;20190108;100.01;;0;0;CHF;20190108;100.01;20180215;97.33;20160301;20280209;XSWX;PB;CH;0
0.25 PZ S488 16-25;CH0344583791;PZ488;34458379;101.96;;;20181227;101.96;;0;0;CHF;20181227;102.05;20180516;100.59;20161214;20250519;XSWX;PB;CH;0
0.25 PZ S494 17-27;CH0361532820;PZ494;36153282;100.75;;;20190109;100.75;;0;0;CHF;20190109;100.75;20180212;97.91;20170503;20270524;XSWX;PB;CH;0
0.25 PZ S495 17-26;CH0361532911;PZ495;36153291;101.36;;;20181116;101.36;;0;0;CHF;20180906;100.59;20180205;99.05;20170602;20260508;XSWX;PB;CH;0
0.25 PZ S496 17-25;CH0361533067;PZ496;36153306;101.69;;;20181221;101.69;;0;0;CHF;20181221;101.69;20180308;99.92;20170714;20251127;XSWX;PB;CH;0
0.25 PZ S498 17-27;CH0373476198;PZ498;37347619;100.3;;;20190108;100.3;;0;0;CHF;20181221;100.55;20180314;98.07;20171130;20271202;XSWX;PB;CH;0
0.25 PZ S504 18-26;CH0398633484;PZ504;39863348;101.27;;;20181026;101.27;;0;0;CHF;20181026;99.79;20181017;99.48;20181001;20260716;XSWX;PB;CH;0
0.25 ROK 18-25;CH0433761308;ROK126;43376130;101.1;;;20190110;101.2;;0;0;CHF;20190110;101.2;20181011;99.1;20180920;20250922;XSWX;BO;CH;0
0.25 SCHIND 18-23;CH0414510054;SCH181;41451005;100.8;;;20190109;100.65;;0;0;CHF;20190103;101;20181009;99.7;20180601;20230601;XSWX;BO;CH;1500000
0.25 SCM 15-23;CH0268988174;SCM15;26898817;101.6;;;20190110;101.6;;0;0;CHF;20181220;101.9;20180425;100.05;20150415;20230413;XSWX;BO;CH;0
0.25 SG KB 15-21;CH0266153656;SGK15;26615365;101.45;;;20190110;101.45;;0;0;CHF;20180716;101.8;20190110;101.45;20150127;20210126;XSWX;BO;CH;0
0.25 SGS 15-23;CH0279135310;SGS15;27913531;100.8;;;20190110;100.8;;0;0;CHF;20180117;101.2;20181011;99.4;20150507;20230504;XSWX;BO;CH;0
0.25 SPS CV 16-23;CH0328111569;SPS16;32811156;97.75;97.75;97.5;20190111;97.8;97.55;325000;5225000;CHF;20180702;99.9;20181127;96.95;20160614;20230614;XSWX;CB;CH;0
0.25 St. LU 17-27;CH0387879080;LUG17;38787908;100.8;;;20181220;100.8;;0;0;CHF;20181220;100.45;20180222;97.6;20171218;20271216;XSWX;BO;CH;0
0.25 SULZER 18-20;CH0419042525;SUL18;41904252;100;100;100;20190111;100;100;15000;15000;CHF;20181025;100.3;20181102;99.8;20180704;20200703;XSWX;BO;CH;0
0.25 SZ KB 15-27;CH0270017830;SZK15;27001783;100.7;;;20190103;100.7;;0;0;CHF;20190103;100.75;20180518;98.3;20150303;20270302;XSWX;BO;CH;0
0.25 SZ KB 16-26;CH0313130061;SZK16;31313006;101.5;;;20181221;101.5;;0;0;CHF;20181221;101.4;20180424;99.25;20160218;20260217;XSWX;BO;CH;0
0.25 WKB 15-23;CH0273037892;WKB15;27303789;101.9;;;20181119;101.9;;0;0;CHF;20180822;102.05;20180209;100.75;20150312;20230314;XSWX;BO;CH;0
0.25 ZH 14-19;CH0248890573;ZUR143;24889057;100.57;;;20181227;100.57;;0;0;CHF;20180124;101.25;20181227;100.57;20140819;20190819;XSWX;BO;CH;1950000
0.25 ZKB 15-21;CH0274740262;ZKB134;27474026;101.6;;;20181228;101.6;;0;0;CHF;20180416;102.15;20181102;101.5;20150330;20210329;XSWX;BO;CH;0
0.25 ZKB S141 17-26;CH0347082783;ZKB17;34708278;101.55;;;20181227;101.55;;0;0;CHF;20181227;101.6;20180215;98.9;20170126;20260123;XSWX;BO;CH;0
0.25 ZKB S143 18-25;CH0373476677;ZKB028;37347667;101.85;;;20190108;101.85;;0;0;CHF;20190108;101.85;20180515;100.05;20180507;20250506;XSWX;BO;CH;1000000
0.30 BKB 17-27;CH0353574319;BSK176;35357431;100.8;;;20190107;100.8;;0;0;CHF;20180416;101.55;20180515;98.4;20170616;20270618;XSWX;BO;CH;0
0.30 FR KB 17-27;CH0347082809;FRK17;34708280;101.05;;;20190107;101.05;;0;0;CHF;20190107;101.3;20180208;98.75;20170216;20270215;XSWX;BO;CH;0
0.30 GEBM 15-23;CH0276237663;GEB151;27623766;101.1;;;20190110;101.1;;0;0;CHF;20180822;101.7;20181004;100.15;20150415;20230413;XSWX;BO;CH;0
0.30 GR KB 18-26;CH0373476438;GRK18;37347643;101.85;;;20181130;101.85;;0;0;CHF;20180903;101.2;20180219;99.5;20180219;20260218;XSWX;BO;CH;0
0.30 KT GE 18-26 /Z;CH0446595677;GE18;44659567;101.8;;;20181127;101.8;;0;0;CHF;20181127;100.7;20181127;100.7;20181127;20261125;XSWX;BO;CH;0
0.30 LINDT 17-27;CH0379268698;LIS17;37926869;99.25;;;20190109;99.25;;0;0;CHF;20180118;100.05;20181015;96.8;20171004;20271004;XSWX;BO;CH;0
0.30 PZ S481 16-31;CH0319403785;PZ481;31940378;97.42;;;20190104;97.45;;0;0;CHF;20190104;98.1;20180423;94.68;20160606;20310604;XSWX;PB;CH;0
0.30 RAI 16-25;CH0320712596;RAI16;32071259;99.9;;;20190110;99.9;;0;0;CHF;20190103;100.25;20181009;98.4;20160420;20250417;XSWX;BO;CH;0
0.30 SCABS 16-20;CH0323440104;SAC162;32344010;100.27;;;20181029;100.27;;0;0;CHF;20180327;100.75;20181029;99.95;20160503;20200416;XSWX;AS;CH;0
0.30 TI KB 17-27;CH0368172877;BCT17;36817287;100.6;;;20181220;100.6;;0;0;CHF;20180822;101.75;20181101;98.7;20170614;20270611;XSWX;BO;CH;0
0.30 WTHUR 15-27;CH0305765775;WIN151;30576577;100.65;;;20181130;100.65;;0;0;CHF;20180731;101.35;20180321;99;20151208;20271208;XSWX;BO;CH;0
0.30 ZKB 18-28;CH0373476339;ZKB18;37347633;100.3;;;20181228;100.3;;0;0;CHF;20181228;100.45;20180215;97.4;20180124;20280121;XSWX;BO;CH;0
0.32 EGW 16-36;CH0312512731;EGW54;31251273;95.25;;;20190109;95.25;;0;0;CHF;20190107;96.6;20181115;92.6;20160506;20360507;XSWX;BO;CH;0
0.325 SPS CV 18-25;CH0397642775;SPS18;39764277;95.55;;;20181227;95.55;;0;0;CHF;20180508;100;20181227;95.25;20180115;20250114;XSWX;CB;CH;0
0.34 SCCIA2 15-20;CH0282857926;SCC153;28285792;100.35;;;20181128;100.35;;0;0;CHF;20180123;101.05;20180420;100.3;20150611;20200611;XSWX;AS;CH;0
0.35  BCN 18-26;CH0398633369;BCN18;39863336;100.95;;;20190103;100.95;;0;0;CHF;20190103;101.1;20181016;98.8;20180913;20260910;XSWX;BO;CH;0
0.35 AMAG 17-21;CH0385997033;AMG17;38599703;99.6;;;20190110;99.6;;0;0;CHF;20180219;101.1;20181128;99;20171025;20211025;XSWX;BO;CH;0
0.35 INVESH 18-20;CH0373476792;IRE185;37347679;100;;;20181221;100;;0;0;CHF;20181025;100.2;20180615;99.65;20180611;20200610;XSWX;BO;CH;0
0.35 LU KB 18-27;CH0399611307;LUK18;39961130;101.6;;;20181219;101.6;;0;0;CHF;20181219;101.15;20180215;98.9;20180201;20270202;XSWX;BO;CH;0
0.35 RAI 18-24;CH0400971617;RAI18;40097161;101;;;20190110;101;;0;0;CHF;20190104;101.15;20181012;99.65;20180214;20240213;XSWX;BO;CH;0
0.35 WKB 18-27;CH0398633336;WKB18;39863333;100.6;;;20190107;100.6;;0;0;CHF;20190107;100.8;20181015;98.6;20180906;20270903;XSWX;BO;CH;0
0.375 BELL 18-24;CH0398678901;BELL24;39867890;99.75;99.75;99.7;20190111;99.75;99.7;110000;110000;CHF;20180308;100.3;20181121;98.5;20180130;20240130;XSWX;BO;CH;0
0.375 BKB 15-23;CH0290007134;BSK151;29000713;102.6;102.65;102.6;20190111;102.7;102.65;35000;35000;CHF;20181228;102.75;20180424;101.6;20150806;20230808;XSWX;BO;CH;0
0.375 BL KB 18-26;CH0407153359;BLK182;40715335;102.05;;;20181108;102.05;;0;0;CHF;20180816;101.85;20181012;100.15;20180322;20260319;XSWX;BO;CH;0
0.375 CEMBRA 17-25;CH0367206718;CMB17;36720671;99.1;99.1;99.1;20190111;99.2;99.1;15000;15000;CHF;20180122;101.05;20181015;97.55;20170623;20250625;XSWX;BO;CH;0
0.375 DORMFI 17-21;CH0384629884;DOR17;38462988;99.9;;;20190110;99.9;;0;0;CHF;20180116;101.5;20181212;99.25;20171011;20211011;XSWX;BO;CH;145000
0.375 EFIAG 16-21;CH0320944900;EFA16;32094490;100.6;100.6;100.55;20190111;100.2;100.55;160000;160000;CHF;20180226;101;20181122;99.7;20160503;20210504;XSWX;BO;CH;0
0.375 EGW 15-30;CH0280737542;EGW52;28073754;100.9;;;20190108;100.9;;0;0;CHF;20190108;100.95;20180216;98.3;20150526;20300523;XSWX;BO;CH;0
0.375 EGW 17-32;CH0361532960;EGW56;36153296;99.55;;;20181212;99.55;;0;0;CHF;20181212;98.45;20180426;96.3;20170621;20320618;XSWX;BO;CH;0
0.375 GIV 18-25;CH0407809760;GIV181;40780976;99.75;;;20190109;99.75;;0;0;CHF;20180619;100.65;20181015;98.3;20180405;20250407;XSWX;BO;CH;0
0.375 GLARNERK 15-27;CH0269699176;GKB15;26969917;101.5;;;20181122;101.5;;0;0;CHF;20180822;100.85;20180205;98.6;20150225;20270224;XSWX;BO;CH;0
0.375 HOLCIM 15-21;CH0306179091;LAH15;30617909;100.5;100.5;100.5;20190111;100.4;100.5;30000;30000;CHF;20180815;100.95;20181210;99.75;20151204;20211201;XSWX;BO;CH;0
0.375 JULB 17-24;CH0373476214;JBG17;37347621;99.45;;;20181227;99.45;;0;0;CHF;20180619;100.75;20181120;98.65;20171205;20241204;XSWX;BO;CH;0
0.375 KT AG 17-31;CH0353428052;AG171;35342805;100.95;;;20180723;100.95;;0;0;CHF;20180119;99.85;20180208;98;20170215;20310214;XSWX;BO;CH;0
0.375 KT SO 12-19;CH0199773224;SO12;19977322;100.94;;;20190104;100.94;;0;0;CHF;20180209;102;20181211;100.89;20121127;20191126;XSWX;BO;CH;0
0.375 KT SO 14-21;CH0260515751;SO14;26051575;102.55;;;20190108;102.55;;0;0;CHF;20180601;103.15;20181119;102.4;20141212;20211213;XSWX;BO;CH;0
0.375 KT ZH 14-21;CH0254212225;ZH142;25421222;102.5;;;20190103;102.5;;0;0;CHF;20180328;103.15;20180924;102.4;20141002;20211004;XSWX;BO;CH;0
0.375 KTTG 15-25;CH0281835485;TG15;28183548;103.65;;;20181116;103.65;;0;0;CHF;20180704;103.05;20181011;101.7;20150611;20250610;XSWX;BO;CH;0
0.375 LU KB 15-23;CH0266437950;LUK15;26643795;102.5;;;20181228;102.55;;0;0;CHF;20180531;102.85;20180130;101.55;20150128;20230125;XSWX;BO;CH;0
0.375 PB S597 14-21;CH0255678325;PB597;25567832;102.09;;;20181113;102.09;;0;0;CHF;20180625;102.8;20181113;101.92;20160301;20210630;XSWX;PB;CH;0
0.375 PB S604 15-30;CH0267222310;PB604;26722231;99.5;;;20190110;99.5;;0;0;CHF;20190103;100.44;20180215;96.64;20160301;20300117;XSWX;PB;CH;0
0.375 PB S616 15-26;CH0291625231;PB616;29162523;102.4;;;20190108;102.4;;0;0;CHF;20181228;102.58;20180216;100.12;20160301;20260127;XSWX;PB;CH;0
0.375 PB S618 15-25;CH0297132349;PB618;29713234;102.55;;;20181228;102.55;;0;0;CHF;20181228;102.67;20180209;100.75;20160301;20251013;XSWX;PB;CH;6100000
0.375 PB S628 16-32;CH0319415938;PB628;31941593;97.78;;;20190104;97.78;;0;0;CHF;20190104;98.21;20181031;95.36;20160421;20320123;XSWX;PB;CH;0
0.375 PB S632 16-39;CH0328298069;PB632;32829806;91.67;;;20190110;91.67;;0;0;CHF;20180123;92.29;20180425;88.26;20160706;20390706;XSWX;PB;CH;0
0.375 PB S637 16-46;CH0336352767;PB637;33635276;89.32;;;20181203;89.32;;0;0;CHF;20180122;89.78;20180614;84.27;20160831;20460613;XSWX;PB;CH;0
0.375 PB S640 16-43;CH0338330423;PB640;33833042;89.33;;;20190110;89.71;;0;0;CHF;20180122;90.28;20181004;84.9;20160921;20430921;XSWX;PB;CH;0
0.375 PB S644 17-28;CH0347556919;PB644;34755691;101.18;;;20181127;101.18;;0;0;CHF;20180409;100.5;20180425;98.35;20170119;20280317;XSWX;PB;CH;0
0.375 PB S661 18-28;CH0428194242;PB661;42819424;100.76;;;20190108;100.76;;0;0;CHF;20190108;100.56;20181010;98.08;20180905;20280707;XSWX;PB;CH;0
0.375 PB S666 18-27 /Z;CH0441186506;PB666;44118650;101.73;;;20181217;101.82;;0;0;CHF;20181217;101.19;20181119;99.87;20181115;20270510;XSWX;PB;CH;0
0.375 PSP 16-26;CH0319403777;PSP161;31940377;98.75;98.75;98.75;20190111;98.7;98.75;100000;100000;CHF;20180115;99.9;20180215;97.85;20160428;20260427;XSWX;BO;CH;0
0.375 PZ S461 15-25;CH0273485380;PZ461;27348538;102.62;;;20190110;102.6;;0;0;CHF;20190110;102.6;20180216;100.93;20160301;20250212;XSWX;PB;CH;0
0.375 PZ S465 15-23;CH0285849359;PZ465;28584935;102.93;;;20190103;102.93;;0;0;CHF;20180702;103.54;20180202;101.52;20160301;20230828;XSWX;PB;CH;500000
0.375 PZ S469 15-25;CH0295186388;PZ469;29518638;102.7;;;20181221;102.7;;0;0;CHF;20181221;102.64;20181116;101.15;20160301;20250911;XSWX;PB;CH;0
0.375 PZ S487 16-28;CH0344583817;PZ487;34458381;100.74;;;20181221;100.74;;0;0;CHF;20181221;100.66;20180425;97.96;20161125;20281020;XSWX;PB;CH;0
0.375 PZ S489 17-27;CH0352595885;PZ489;35259588;101.49;;;20181218;101.49;;0;0;CHF;20180625;100.98;20180425;98.85;20170220;20270917;XSWX;PB;CH;0
0.375 PZ S492 17-26;CH0357676169;PZ492;35767616;102.05;;;20190103;102.05;;0;0;CHF;20190103;102.51;20180215;99.54;20170411;20261203;XSWX;PB;CH;0
0.375 PZ S497 17-28;CH0373476073;PZ497;37347607;100.8;;;20181227;100.8;;0;0;CHF;20181227;100.56;20180215;98.11;20171030;20280720;XSWX;PB;CH;0
0.375 SCM 16-27;CH0344583783;SCM162;34458378;100.15;;;20190110;100.15;;0;0;CHF;20190104;100.6;20181005;96.9;20161214;20271213;XSWX;BO;CH;0
0.375 SCM 16-28;CH0317921663;SCM16;31792166;99.5;;;20181218;99.5;;0;0;CHF;20180126;99.5;20181015;96.7;20160329;20280329;XSWX;BO;CH;0
0.375 SCM 17-27;CH0362748359;SCM17;36274835;100.4;;;20190103;100.4;;0;0;CHF;20180126;101.15;20181012;98.2;20170529;20270527;XSWX;BO;CH;0
0.375 SHKB 15-27;CH0269697931;SKB15;26969793;101.5;;;20190109;101.5;;0;0;CHF;20190109;101.55;20180209;99.35;20150213;20270212;XSWX;BO;CH;0
0.375 SULZER 16-22;CH0326371454;SUL16;32637145;100;100;100;20190111;99.95;100;30000;30000;CHF;20180305;100.9;20180515;97.3;20160707;20220708;XSWX;BO;CH;0
0.375 TG KB 14-20;CH0255896190;TGK141;25589619;101.5;;;20181220;101.5;;0;0;CHF;20180515;102.1;20181220;101.5;20141022;20201021;XSWX;BO;CH;0
0.375 TG KB 15-25;CH0275352125;TGK151;27535212;102.3;;;20190108;102.3;;0;0;CHF;20180529;102.5;20180213;100.55;20150330;20250327;XSWX;BO;CH;0
0.375 TG KB 16-31;CH0323604188;TGK16;32360418;98.15;;;20181220;98.15;;0;0;CHF;20180816;97.4;20181001;95.75;20160519;20310516;XSWX;BO;CH;0
0.375 TG KB 17-28;CH0353105197;TGK17;35310519;101.05;;;20181129;101.05;;0;0;CHF;20180323;99.75;20180502;98.7;20170207;20280204;XSWX;BO;CH;0
0.375 TI KB 18-28;CH0392885809;BCT18;39288580;100.8;;;20181221;100.8;;0;0;CHF;20181221;100.25;20181116;98.75;20180206;20280204;XSWX;BO;CH;0
0.375 VA BK SB17 17-27;CH0391911770;VAB17;39191177;100.9;;;20181228;100.9;;0;0;CHF;20181228;101;20180212;98.75;20171205;20271202;XSWX;BO;CH;0
0.375 WKB 14-21;CH0262286237;WKB21;26228623;102.1;;;20190107;102.1;;0;0;CHF;20180528;102.5;20180131;101.6;20141212;20211213;XSWX;BO;CH;0
0.375 ZG KB 16-27;CH0347366038;ZG16;34736603;101.15;;;20181210;101.15;;0;0;CHF;20180705;100.4;20180215;98.4;20161213;20271213;XSWX;BO;CH;0
0.40 AIGE 17-27;CH0379268706;AIG17;37926870;98.75;;;20190110;98.75;;0;0;CHF;20180117;99.55;20181012;96.45;20170918;20270916;XSWX;BO;CH;0
0.40 BCV 16-31;CH0319932767;BCV16;31993276;97;;;20181221;97;;0;0;CHF;20180615;97.1;20181022;95.35;20160406;20310402;XSWX;BO;CH;0
0.40 BE KB 18-27;CH0411478099;BEK18;41147809;101.25;;;20190108;101.25;;0;0;CHF;20190103;101.55;20181009;98.9;20180502;20270429;XSWX;BO;CH;0
0.40 BLSAG 18-28 /Z;CH0446595685;BLS18;44659568;101.65;;;20190109;101.65;;0;0;CHF;20190109;101.65;20181213;100.45;20181210;20281208;XSWX;BO;CH;0
0.40 EGW 16-31;CH0344583833;EGW55;34458383;100.3;;;20181130;100.3;;0;0;CHF;20180118;100.1;20180503;97.8;20161208;20311205;XSWX;BO;CH;0
0.40 GLARNERK 18-26 /Z;CH0398633591;GKB182;39863359;101.8;;;20181206;101.8;;0;0;CHF;20181206;101.05;20181204;101;20181129;20261126;XSWX;BO;CH;0
0.40 KT GE 16-36;CH0315593928;GE16;31559392;95.6;;;20180816;95.6;;0;0;CHF;20180116;95.7;20180425;91.85;20160426;20360425;XSWX;BO;CH;0
0.40 KT TI 16-44;CH0328901100;TI16;32890110;90.5;;;20180726;90.5;;0;0;CHF;20180124;90;20180726;86.3;20160623;20440623;XSWX;BO;CH;0
0.40 SAL16 16-20;CH0328298036;SAL161;32829803;100;;;;100;;0;0;CHF;;;;;20160621;20200319;XSWX;AS;CH;0
0.40 SWAUTO 15-19;CH0273755840;SAL151;27375584;100;;;;100;;0;0;CHF;;;;;20150320;20190321;XSWX;AS;CH;0
0.40 WKB 15-25;CH0293343411;WKB152;29334341;102.25;;;20181203;102.25;;0;0;CHF;20180905;101.8;20180515;100.35;20150911;20250911;XSWX;BO;CH;0
0.40 ZH 16-46;CH0341440318;ZUR16;34144031;88.25;;;20180928;88.5;;0;0;CHF;20180604;86;20180222;83.05;20161117;20461119;XSWX;BO;CH;0
0.45 EFIAG 17-22;CH0367204986;EFA17;36720498;99.9;;;20190107;99.9;;0;0;CHF;20180815;100.2;20180607;99.5;20170707;20220707;XSWX;BO;CH;0
0.45 GRENKE 17-20;CH0380360062;GRE17;38036006;99.5;;;20190110;99.5;;0;0;CHF;20180327;101.4;20181130;97.35;20170913;20200911;XSWX;BO;CH;0
0.45 ROK 17-29;CH0359915409;ROK125;35991540;99.65;;;20190108;99.65;;0;0;CHF;20180117;100.7;20181010;96.85;20170321;20290321;XSWX;BO;CH;0
0.5 KT ZH 12-20;CH0199543528;ZH12;19954352;102.05;;;20190110;102.05;;0;0;CHF;20180525;103.35;20190110;102.05;20121128;20201130;XSWX;BO;CH;0
0.50  BCN 17-27;CH0361533174;BCN17;36153317;101.8;;;20181030;101.8;;0;0;CHF;20181030;100.3;20180207;99.75;20170914;20270928;XSWX;BO;CH;0
0.50 AKB 18-27 /Z;CH0444153792;AGK183;44415379;102.1;;;20190104;102.1;;0;0;CHF;20190104;102.3;20181114;100.15;20181114;20271111;XSWX;BO;CH;0
0.50 ALL 18-23;CH0373476628;ALL18;37347662;100.5;100.5;100.5;20190111;100.3;100.5;70000;70000;CHF;20180619;100.6;20181129;99.15;20180418;20230417;XSWX;BO;CH;2500000
0.50 BCG 15-24;CH0282526133;BCG15;28252613;102.75;102.75;102.75;20190111;102.7;102.75;250000;250000;CHF;20180619;102.9;20180427;101.6;20150609;20240606;XSWX;BO;CH;0
0.50 BCV 16-28;CH0340953428;BCV17;34095342;100.4;;;20181210;100.4;;0;0;CHF;20180704;100.65;20181010;98.1;20161212;20281206;XSWX;BO;CH;0
0.50 BCV 17-29;CH0372831567;BCV171;37283156;99.7;;;20181228;99.7;;0;0;CHF;20180704;99.8;20180216;97.65;20170711;20290705;XSWX;BO;CH;0
0.50 BERN 16-36;CH0319416134;BER161;31941613;96.8;;;20181128;96.8;;0;0;CHF;20180912;96.6;20181101;93.4;20160329;20360327;XSWX;BO;CH;0
0.50 CEMBRA 15-21;CH0295050915;CMB15;29505091;101.5;;;20190110;101.5;;0;0;CHF;20180131;102.75;20181010;101.05;20150911;20210913;XSWX;BO;CH;0
0.50 CLER 17-25;CH0373476040;BCA17;37347604;101;101;101;20190111;100.9;101;100000;100000;CHF;20190103;101.4;20181012;99.5;20171127;20251126;XSWX;BO;CH;0
0.50 CLIENTIS 15-22;CH0284400410;CLS15;28440041;101.2;101.2;101.2;20190111;101.15;101.2;15000;15000;CHF;20180207;102.05;20181102;100.45;20150626;20220627;XSWX;BO;CH;0
0.50 COOP 16-26;CH0319415987;COB16;31941598;98.4;;;20190110;98.4;;0;200000;CHF;20180115;99.95;20181211;96.75;20160517;20260515;XSWX;BO;CH;0
0.50 COOP 17-27;CH0379268714;COP17;37926871;96.75;;;20190110;96.75;;0;0;CHF;20180117;99.05;20181210;94.9;20170927;20270927;XSWX;BO;CH;0
0.50 EGW 18-34;CH0373476263;EGW58;37347626;99.8;;;20181220;99.8;;0;0;CHF;20180116;99.95;20181009;96.2;20180108;20340307;XSWX;BO;CH;0
0.50 EIDG 15-30;CH0224397171;E15;22439717;106.81;106.93;106.75;20190111;106.75;106.93;2325000;2325000;CHF;20190103;107.45;20180208;102.45;20150515;20300523;XSWX;BO;CH;0
0.50 EIDG 16-58;CH0224397338;E16;22439733;103.25;103.25;103.25;20190111;105.95;103.25;250000;250000;CHF;20180528;103.79;20180425;93.86;20160512;20580528;XSWX;BO;CH;140000
0.50 EIDG 17-45;CH0344958498;E176;34495849;104;;;20181220;104;;0;0;CHF;20181220;105.21;20180425;97.08;20170615;20450626;XSWX;BO;CH;0
0.50 EIDG 17-55;CH0344958472;E175;34495847;103.35;103.35;103.35;20190111;105.05;103.35;100000;100000;CHF;20190107;105.05;20180221;93.8;20170511;20550520;XSWX;BO;CH;0
0.50 EIDG 18-32;CH0344958688;E18;34495868;106.2;;;20190109;106.2;;0;0;CHF;20190103;107;20181010;101.95;20180614;20320623;XSWX;BO;CH;0
0.50 EIDG T2 15-30 /Z;CH0440081294;E191;44008129;106.78;106.78;106.78;20190111;106.56;106.78;1575000;1575000;CHF;20190111;106.78;20190111;106.78;20190110;20190122;XSWX;BO;CH;0
0.50 EIDG T2 17-45 /Z;CH0440081302;E19;44008130;102.83;102.83;102.83;20190111;103.07;102.83;100000;100000;CHF;20190111;102.83;20190111;102.83;20190110;20190122;XSWX;BO;CH;0
0.50 EMMI 17-29;CH0368697758;EMF171;36869775;99.65;99.65;99.65;20190111;99.5;99.65;80000;80000;CHF;20190111;99.65;20180209;96.75;20170619;20290619;XSWX;BO;CH;0
0.50 FR KB 16-28;CH0310646523;FRK16;31064652;102.15;;;20181212;102.15;;0;0;CHF;20180810;101.35;20180213;99.35;20160222;20280221;XSWX;BO;CH;0
0.50 GALENICA 17-23;CH0367206692;GAL17;36720669;100.7;100.7;100.55;20190111;100.55;100.55;415000;415000;CHF;20180619;101.2;20181211;99.8;20170613;20230613;XSWX;BO;CH;130000
0.50 IMPN CV 15-22;CH0285509359;IMP15;28550935;89.5;89.5;88;20190111;88.5;88;390000;390000;CHF;20180511;112.75;20181219;83.9;20150626;20220628;XSWX;CB;CH;0
0.50 KT BE 17-37;CH0379610980;BE17;37961098;98.2;;;20190108;98.35;;0;0;CHF;20190108;98.75;20181010;93.25;20170926;20370924;XSWX;BO;CH;0
0.50 KT BL 14-22;CH0252903684;BL14;25290368;103.25;;;20181127;103.25;;0;0;CHF;20180622;104.3;20181116;102.9;20140926;20220328;XSWX;BO;CH;0
0.50 KT BS 15-35;CH0268100226;BS15;26810022;98.95;;;20190109;98.95;;0;0;CHF;20190109;98.75;20180219;96.3;20150220;20350221;XSWX;BO;CH;0
0.50 KT GE 15-30;CH0302790149;GE152;30279014;100.85;;;20181213;100.85;;0;0;CHF;20180115;100.15;20181106;98.05;20151125;20301125;XSWX;BO;CH;0
0.50 KT GE 16-56;CH0341725916;GE162;34172591;86.55;;;20190109;86.55;;0;0;CHF;20180405;88.9;20180614;83.25;20161028;20561027;XSWX;BO;CH;0
0.50 KT GE 17-31;CH0387879049;GE174;38787904;99.9;;;20181122;99.9;;0;0;CHF;20180118;99.95;20181001;97.35;20171127;20311126;XSWX;BO;CH;0
0.50 KT SO 15-30;CH0297343565;SO152;29734356;101.95;;;20190108;101.95;;0;0;CHF;20190108;101.95;20180515;99.2;20151002;20301014;XSWX;BO;CH;0
0.50 KT VD 14-24;CH0261561382;VD14;26156138;104.45;;;20181116;104.45;;0;0;CHF;20180118;103.95;20180216;102.7;20141216;20241216;XSWX;BO;CH;0
0.50 KT ZH 13-19;CH0224761525;ZH134;22476152;100.51;;;20181113;100.52;;0;0;CHF;20180409;101.34;20181113;100.68;20131204;20190603;XSWX;BO;CH;0
