ShortName;ISIN;ValorSymbol;ValorNumber;ClosingPrice;DailyHighPrice;DailyLowPrice;LastDate;PreviousClosingPrice;OpeningPrice;OnMarketVolume;TotalVolume;TradingBaseCurrency;YearlyHighDate;YearlyHighPrice;YearlyLowDate;YearlyLowPrice;FirstTradingDate;LastTradingDate;Exchange;SecTypeCode;GeographicalAreaCode;Tminus1Volume
1.25 BNG 14-24;CH0241528741;BNG14;24152874;108.45;;;20181101;108.45;;0;0;CHF;20180117;109;20180423;107.25;20140428;20240426;XSWX;BO;NL;0
1.25 CAL 14-20;CH0241392783;CAS14;24139278;102.55;;;20181218;102.55;;0;0;CHF;20180314;103.7;20181127;102.4;20140415;20200715;XSWX;BO;GB;0
1.25 CDM 13-20;CH0229001000;CDM13;22900100;103.85;;;20180531;103.85;;0;0;CHF;20180531;104.65;20180417;104.6;20131212;20201211;XSWX;BO;FR;0
1.25 EIB 12-19;CH0146698425;EIB12;14669842;101.07;101.07;101.07;20190111;101.1;101.07;15000;15000;CHF;20180222;103.2;20190111;101.07;20120131;20190729;XSWX;BO;LU;0
1.25 GLENCRF 14-20;CH0255893049;GFE14;25589304;101.5;101.55;101.5;20190111;101.55;101.55;110000;110000;CHF;20180123;103.3;20180704;100.5;20141127;20201126;XSWX;BO;JE;0
1.25 GLENCRF 18-24;CH0435590390;GLE18;43559039;100.4;100.4;100.35;20190111;100.4;100.35;40000;40000;CHF;20181026;100.7;20181212;99;20181005;20241007;XSWX;BO;JE;0
1.25 GOLDMANGR 14-19;CH0237639502;GSG14;23763950;101.15;101.15;101.15;20190111;101.15;101.15;250000;250000;CHF;20180115;102.65;20190111;101.15;20140307;20190906;XSWX;BO;US;18400000
1.25 KOM INV 12-22;CH0148937649;KIV12;14893764;105.7;;;20190107;105.7;;0;0;CHF;20180122;106.65;20181203;105.35;20120224;20220223;XSWX;BO;SE;0
1.25 NLW 12-24;CH0190361029;NLW128;19036102;108.95;;;20181220;108.95;;0;0;CHF;20180117;109.3;20180212;107.4;20120807;20240806;XSWX;BO;NL;0
1.25 PEPSI 86-9999;CH0008941319;PEP86;894131;49.35;;;20190110;49.35;;0;0;CHF;20180124;62.75;20181221;46;19960816;;XSWX;FI;US;0
1.25 RABO 12-20;CH0194405335;RBK122;19440533;102.85;102.85;102.85;20190111;102.85;102.85;20000;20000;CHF;20180404;104.05;20190111;102.85;20121011;20201012;XSWX;BO;NL;0
1.25 SHB 13-19;CH0222359421;SHB13;22235942;101.81;;;20190103;101.81;;0;0;CHF;20180212;103.55;20181127;101.58;20130923;20191217;XSWX;BO;SE;1100000
1.25 SVE 13-23;CH0216320710;SEK13;21632071;107.65;;;20181121;107.65;;0;0;CHF;20180403;107.5;20180221;106.6;20130715;20230712;XSWX;BO;SE;0
1.25 WFC 14-24;CH0247902916;WEF141;24790291;104.35;;;20190103;104.4;;0;0;CHF;20180123;106.85;20181123;103.3;20140901;20240830;XSWX;BO;US;2000000
1.375 AT&T 14-24;CH0260769424;ATT141;26076942;102.35;102.35;102.35;20190111;102.3;102.35;250000;250000;CHF;20180117;107;20181203;101.65;20141125;20241202;XSWX;BO;US;500000
1.375 BATINTFIN 14-26;CH0253514761;BIF142;25351476;101.9;;;20190109;101.9;;0;0;CHF;20180116;106.35;20181121;98.9;20140905;20260904;XSWX;BO;GB;0
1.375 BNZ 14-21;CH0232635869;BNI14;23263586;103.25;;;20181207;103.25;;0;0;CHF;20180126;104.9;20181207;103.25;20140130;20210129;XSWX;BO;NZ;0
1.375 CAF 13-21;CH0204567322;CAF13;20456732;103.2;;;20190108;103.2;;0;0;CHF;20180118;104.85;20181121;103;20130207;20210208;XSWX;BO;US;0
1.375 CHICON 14-19;CH0238315672;CCB14;23831567;100.69;;;20190110;100.68;;0;0;CHF;20180321;102.08;20190110;100.68;20140526;20190523;XSWX;BO;HK;3350000
1.375 CRH 13-23;CH0204477290;CRH13;20447729;107.2;;;20181227;107.2;;0;0;CHF;20180119;108.15;20181119;106.5;20130313;20230310;XSWX;BO;FR;0
1.375 DEUT BAHN 13-23;CH0212937251;DBF13;21293725;107.7;107.7;107.7;20190111;107.45;107.7;100000;100000;CHF;20180116;108.15;20180925;106.75;20130722;20230719;XSWX;BO;DE;0
1.375 EIB 13-28;CH0204975426;EIB13;20497542;112.4;;;20190104;112.4;;0;0;CHF;20190104;112.8;20180925;109.95;20130219;20280216;XSWX;BO;LU;0
1.375 MFP 12-27;CH0185907083;MFP12;18590708;111.65;;;20181219;111.65;;0;0;CHF;20181219;111.45;20181113;109.45;20120607;20270603;XSWX;BO;FI;0
1.375 NIB 16-19;CH0325429196;NCB16;32542919;100.47;100.47;100.12;20190111;100.48;100.12;60000;60000;CHF;20180228;101.9;20190111;100.12;20160615;20190613;XSWX;BO;NL;0
1.375 NIB FI86-9999;CH0004724545;NIB86;472454;48.95;;;20181210;48.95;;0;0;CHF;20180406;52.45;20180918;47;19960816;;XSWX;FI;FI;0
1.375 NLW 12-27;CH0190125036;NLW121;19012503;111.8;;;20181228;111.8;;0;0;CHF;20180122;112.35;20181029;109.85;20120911;20270908;XSWX;BO;NL;0
1.375 SHB 12-22;CH0194958986;SHB12;19495898;105.5;;;20190109;105.45;;0;0;CHF;20180219;106.4;20181011;105;20121003;20220930;XSWX;BO;SE;0
1.375 SLOVAKIA 13-19;CH0206594498;SVK13;20659449;101.52;;;20190104;101.52;;0;0;CHF;20180212;103.5;20190104;101.48;20130412;20191011;XSWX;BO;SK;665000
1.375 STO 86-9999;CH0008982974;STO86;898297;51;;;20181218;51;;0;0;CHF;20181218;51;20180614;45.05;19960816;;XSWX;FI;US;0
1.375 TANNER 17-20;CH0384125131;TAS17;38412513;101.3;;;20190110;101.3;;0;0;CHF;20181009;102.3;20180413;100.25;20171108;20201106;XSWX;BO;CL;0
1.45 GAZPROM 18-23;CH0404311711;GAZ18;40431171;97.3;97.5;97.3;20190111;97.5;97.5;660000;895000;CHF;20180406;100.45;20181130;94.75;20180305;20230302;XSWX;BO;RU;150000
1.50 ABN 12-23;CH0188726852;ABN122;18872685;108.25;;;20181212;108.25;;0;0;CHF;20180117;108.85;20181115;108;20120716;20230713;XSWX;BO;NL;0
1.50 ABN 13-19;CH0215076339;ABN13;21507633;101.99;;;20190107;101.99;;0;0;CHF;20180222;103.8;20190107;101.99;20130925;20191219;XSWX;BO;NL;0
1.50 Achmea B.V 13-19;CH0212937236;ACB13;21293723;100.86;100.86;100.86;20190111;100.88;100.86;25000;25000;CHF;20180119;102.34;20190111;100.86;20130617;20190614;XSWX;BO;NL;0
1.50 ANZ 12-19;CH0143838032;ANZ121;14383803;100.18;;;20190110;100.18;;0;0;CHF;20180124;102.4;20190110;100.18;20120206;20190208;XSWX;BO;AU;0
1.50 AUC 14-24;CH0244717978;AUC14;24471797;101.65;;;20181217;101.65;;0;0;CHF;20180529;106.5;20181214;101.15;20140530;20240529;XSWX;BO;FR;0
1.50 AUCKL 14-25;CH0238765116;ACK14;23876511;110.65;;;20181219;110.65;;0;0;CHF;20181219;110.65;20181121;109.1;20140326;20251125;XSWX;BO;NZ;0
1.50 BANSAF 14-19;CH0255893023;BSS141;25589302;100.5;100.81;100.5;20190111;99.99;100.81;60000;60000;CHF;20180129;102.55;20180918;99;20141209;20191209;XSWX;BO;KY;0
1.50 BDC 13-19;CH0228207574;BDC131;22820757;101.85;;;20190110;101.85;;0;0;CHF;20180216;103.35;20190110;101.85;20131129;20191128;XSWX;BO;CL;4170000
1.50 BPCE 14-21;CH0238315656;BPE14;23831565;104.15;;;20190109;104.1;;0;0;CHF;20180124;105.25;20181115;103.85;20140428;20210427;XSWX;BO;FR;0
1.50 CABEI 13-19;CH0228518533;CBE132;22851853;101.58;;;20181217;101.58;;0;1200000;CHF;20180126;103.65;20181217;101.58;20131212;20191211;XSWX;BO;US;0
1.50 CABEI 13-20;CH0200252820;CBE13;20025282;101.75;;;20181228;101.75;;0;0;CHF;20180207;103.7;20181228;101.75;20130131;20200130;XSWX;BO;US;0
1.50 CAF 13-20;CH0219080048;CAF131;21908004;102.8;;;20181108;102.8;;0;0;CHF;20180322;104.25;20180925;102.95;20130809;20200810;XSWX;BO;US;0
1.50 CAF 14-28;CH0260067779;CAF141;26006777;106.95;;;20181227;106.95;;0;0;CHF;20180412;109.4;20181109;104.7;20141127;20281130;XSWX;BO;US;2400000
1.50 COMP FIN 14-24;CH0234789193;CFF14;23478919;108.45;;;20181214;108.45;;0;0;CHF;20180821;109.3;20180927;107.7;20140217;20240214;XSWX;BO;FR;0
1.50 CWBA 12-19;CH0180071463;CWA12;18007146;101.47;101.47;101.47;20190111;101.5;101.47;5200000;5200000;CHF;20180213;103.3;20190111;101.47;20120312;20190910;XSWX;BO;AU;750000
1.50 CWBA 14-22;CH0233911772;CWA14;23391177;104.7;104.7;104.7;20190111;104.7;104.7;50000;50000;CHF;20180115;106.1;20190111;104.7;20140205;20220202;XSWX;BO;AU;0
1.50 DEUT BAHN 12-24;CH0143838396;DBF121;14383839;108.5;;;20181217;108.5;;0;0;CHF;20180622;108.95;20181122;107.85;20120217;20240216;XSWX;BO;DE;0
1.50 DEUT BAHN 14-24;CH0235834154;DBF14;23583415;109.05;;;20181205;109.05;;0;0;CHF;20180306;109.35;20181015;107.95;20140224;20240821;XSWX;BO;DE;0
1.50 EIB 12-24;CH0188927450;EIB122;18892745;110.65;;;20181220;110.65;;0;0;CHF;20180117;111.65;20181015;109.1;20120730;20240729;XSWX;BO;LU;0
1.50 KEP 13-19;CH0222418235;KEP13;22241823;100.79;;;20181130;100.79;;0;0;CHF;20180319;102.14;20181130;100.86;20131021;20190416;XSWX;BO;KR;0
1.50 KRC 13-19;CH0225173290;KOR13;22517329;101.87;;;20190109;101.87;;0;0;CHF;20180201;103.45;20190109;101.87;20131128;20191127;XSWX;BO;KR;3675000
1.50 LGT 14-21;CH0233680203;LGT14;23368020;104;104;104;20190111;104;104;60000;60000;CHF;20180123;105.6;20190111;104;20140206;20210505;XSWX;BO;LI;0
1.50 NAB 14-24;CH0233911988;NAB14;23391198;108.8;;;20181130;108.8;;0;0;CHF;20180117;110.25;20181122;108;20140205;20240202;XSWX;BO;AU;0
1.50 PEMEX 15-20;CH0305117886;PMX15;30511788;100.9;100.95;100.5;20190111;100.95;100.5;635000;635000;CHF;20180308;103.3;20181128;98;20151204;20201204;XSWX;BO;MX;1200000
1.50 QUE 14-24;CH0232842341;PRQ14;23284234;108.65;;;20181106;108.65;;0;0;CHF;20180118;109.35;20181004;107.5;20140203;20240131;XSWX;BO;CA;0
1.625 BFCM 13-23;CH0209675211;BCM13;20967521;106.95;;;20180529;106.95;;0;0;CHF;20180528;107.85;20180423;106.6;20130409;20230404;XSWX;BO;FR;0
1.625 BLACKSEA 15-19;CH0281864493;BST15;28186449;101.4;;;20190108;101.4;;0;0;CHF;20180116;102.85;20181227;101.1;20150522;20191218;XSWX;BO;GR;0
1.625 CRH 12-19;CH0148606079;CRH12;14860607;100.35;;;20181128;100.36;;0;0;CHF;20180126;102.66;20181128;100.61;20120301;20190228;XSWX;BO;FR;0
1.625 CWBA 12-22;CH0183597266;CWA122;18359726;106;;;20180706;106;;0;0;CHF;20180706;106;20180706;106;20120430;20220427;XSWX;BO;AU;0
1.625 EBN 11-23;CH0136594337;EBN11;13659433;108.6;;;20181227;108.6;;0;1000000;CHF;20180525;109.45;20181012;107.85;20110930;20230928;XSWX;BO;NL;0
1.625 EIB 11-23;CH0142054391;EIB11;14205439;110.3;;;20181128;110.3;;0;0;CHF;20180308;110.25;20180925;109.4;20111121;20231120;XSWX;BO;LU;0
1.625 EIB 12-26;CH0180006113;EIB121;18000611;113.2;;;20181213;113.2;;0;0;CHF;20180323;113.3;20181008;111.1;20120329;20260330;XSWX;BO;LU;0
1.625 EIB 14-25;CH0233004172;EIB14;23300417;112.05;;;20181128;112.05;;0;0;CHF;20180117;112.95;20181008;110.15;20140131;20250130;XSWX;BO;LU;0
1.625 GSG 13-20;CH0205409011;GSG13;20540901;102.09;;;20190110;102.03;;0;0;CHF;20180117;103.8;20190110;102.03;20130204;20200203;XSWX;BO;US;21500000
1.625 GSZ 12-24;CH0195288193;GSZ121;19528819;108.6;;;20181211;108.6;;0;0;CHF;20180529;108.75;20181025;107.55;20121008;20241004;XSWX;BO;FR;0
1.625 KWP 13-19;CH0215076313;KWP13;21507631;100.48;;;20190107;100.48;;0;0;CHF;20180206;102.5;20190107;100.48;20130924;20190321;XSWX;BO;KR;0
1.625 NAB 13-23;CH0204477258;NAB13;20447725;106.95;;;20190109;106.9;;0;0;CHF;20180118;108.6;20181016;106.25;20130301;20230831;XSWX;BO;AU;0
1.625 PMI 14-24;CH0243069363;PMI141;24306936;107.15;;;20181220;107.15;;0;0;CHF;20180306;109;20181206;106.5;20140514;20240514;XSWX;BO;US;0
1.63 CPIPRO 18-23 /Z;CH0441186472;CPI18;44118647;100.35;100.35;100.35;20190111;100.25;100.35;80000;80000;CHF;20190111;100.35;20181107;99.55;20181025;20231023;XSWX;BO;LU;600000
1.72 QUEEN 11-39;CH0134577250;QLD11;13457725;139.8;;;;139.8;;0;0;CHF;;;;;20110915;20390913;XSWX;BO;AU;0
1.75 ACFR 14-22;CH0245865842;ACC14;24586584;103.4;;;20190108;103.4;;0;0;CHF;20180213;107.2;20190103;102;20140625;20220623;XSWX;BO;FR;0
1.75 BNG 10-20;CH0116103448;BNG105;11610344;104.6;;;20181206;104.6;;0;0;CHF;20180124;106.1;20181206;104.75;20101022;20201022;XSWX;BO;NL;0
1.75 BNP 15-25;CH0282344339;BNP15;28234433;103.25;;;20181220;103.25;;0;0;CHF;20180302;106.6;20181001;101.7;20150603;20250603;XSWX;BO;FR;0
1.75 BPCM 14-24;CH0238053125;BPP141;23805312;108.5;;;20190107;108.5;;0;0;CHF;20180206;109.6;20181126;107.2;20140228;20240223;XSWX;BO;GB;0
1.75 BS 13-19;CH0215076354;BSC131;21507635;101.63;;;20181228;101.63;;0;0;CHF;20180208;103.3;20181228;101.7;20130924;20190923;XSWX;BO;CL;0
1.75 CAL 13-23;CH0204477308;CAL13;20447730;106.75;;;20180725;106.75;;0;0;CHF;20180115;108.35;20180720;106.55;20130311;20230308;XSWX;BO;GB;0
1.75 CRH 13-25;CH0212937244;CRH131;21293724;111.65;;;20181107;111.65;;0;0;CHF;20181107;111.1;20181015;109.8;20130624;20250623;XSWX;BO;FR;0
1.75 DEUT BAHN 10-20;CH0120096398;DBF10;12009639;103.16;;;20190109;103.16;;0;1000000;CHF;20180116;105.4;20181227;103.15;20101201;20200528;XSWX;BO;DE;0
1.75 EIB 13-33;CH0215376325;EIB132;21537632;119.45;;;20190103;119.45;;0;0;CHF;20190103;120.55;20180222;116.75;20130626;20330623;XSWX;BO;LU;0
1.75 OKB 12-23;CH0181915734;OKB121;18191573;109.6;;;20181213;109.6;;0;0;CHF;20180221;110.25;20181005;108.75;20120522;20230519;XSWX;BO;AT;0
1.75 PEMEX 18-23;CH0416654272;PEM18;41665427;96.3;96.85;96.3;20190111;96.75;96.85;275000;585000;CHF;20180830;100.75;20181128;89.95;20180601;20231130;XSWX;BO;MX;0
1.75 SIGMA 05-11/SDL;CH0022527938;SFC05;2252793;0.01;;;20181016;0.01;;0;0;CHF;20181016;0.01;20181016;0.01;20160926;20190925;XSWX;BO;KY;0
1.875 AFD 10-29;CH0118532735;AFD101;11853273;116.2;;;20180529;116.2;;0;0;CHF;20180529;115.3;20180529;115.2;20101103;20291107;XSWX;BO;FR;0
1.875 AT&T 14-30;CH0260769440;ATT142;26076944;101.8;;;20181119;101.8;;0;0;CHF;20180117;110.85;20181119;101.5;20141125;20301202;XSWX;BO;US;0
1.875 BNP 12-22;CH0193040604;BNP12;19304060;106.8;;;20181206;106.8;;0;0;CHF;20180116;109.2;20181126;106.6;20120910;20220907;XSWX;BO;FR;0
1.875 CABEI 14-22;CH0229318131;CBE14;22931813;106.05;;;20190107;106.05;;0;0;CHF;20180404;107.45;20181023;105.9;20140221;20220222;XSWX;BO;US;200000
1.875 CRH 12-22;CH0184777271;CRH123;18477727;108.2;;;20190104;108.2;;0;0;CHF;20180122;109;20181114;107.45;20120521;20220517;XSWX;BO;FR;0
1.875 HILTI 13-23;CH0225071593;HIL131;22507159;108.3;;;20190110;108.25;;0;0;CHF;20180122;109.65;20181012;107.2;20131028;20231025;XSWX;BO;LI;0
1.875 LGT 13-23;CH0200252838;LGT13;20025283;107.65;107.65;107.65;20190111;107.65;107.65;240000;240000;CHF;20180117;109.35;20181128;107.3;20130206;20230203;XSWX;BO;LI;0
1.875 NLW 10-20;CH0115013226;NLW104;11501322;102.73;;;20190109;102.73;;0;0;CHF;20180220;105.2;20190109;102.75;20100729;20200129;XSWX;BO;NL;0
2 BFCM 14-24;CH0243069280;BCM141;24306928;108.95;;;20180731;108.95;;0;0;CHF;20180301;110.2;20180731;109;20140520;20240516;XSWX;BO;FR;0
2 BNG 10-30;CH0118848982;BNG107;11884898;132.1;;;;132.1;;0;0;CHF;;;;;20101102;20301030;XSWX;BO;NL;0
2 CAF 14-24;CH0225173332;CAF14;22517333;108.7;;;20190109;108.7;;0;0;CHF;20180118;111;20181109;108.2;20140203;20240131;XSWX;BO;US;0
2 CIF 10-19 /PF;CH0115108109;CEU101;11510810;100.12;;;20190107;100.13;;0;0;CHF;20180117;102.74;20190107;100.16;20100728;20190125;XSWX;BO;FR;0
2 DBG 10-30;CH0116403517;DBG103;11640351;118.3;;;20190107;118.3;;0;0;CHF;20190107;118.8;20181112;115.25;20100831;20300828;XSWX;BO;NO;0
2 EBO 11-26;CH0135998638;EBO112;13599863;117;;;;117;;0;0;CHF;;;;;20110907;20260904;XSWX;BO;AT;0
2 EIB 10-22;CH0115595487;EIB105;11559548;109.4;;;20181210;109.4;;0;0;CHF;20180119;111.35;20181210;109.1;20100820;20220819;XSWX;BO;LU;500000
2 EIB 10-35;CH0119542634;EIB107;11954263;124.9;;;20181220;124.9;;0;0;CHF;20180706;125.8;20180326;123.2;20101124;20351127;XSWX;BO;LU;0
2 FIRSTRAND 14-19;CH0238315680;FIB14;23831568;100.6;100.6;100.6;20190111;100.6;100.6;165000;165000;CHF;20180207;101.85;20180508;100.11;20140526;20190523;XSWX;BO;ZA;0
2 HSBCFR 10-19;CH0120743346;HCB102;12074334;100.79;;;20181220;100.8;;0;0;CHF;20180208;103.19;20181220;100.91;20101221;20190416;XSWX;BO;FR;0
2 JUGO 38-98/SDL;CH0006232836;JUG38;623283;1;;;;1;;0;0;CHF;;;;;19960816;;XSWX;BO;YU;0
2 KFW 10-19;CH0111056666;KFW101;11105666;102.02;;;20181219;102.02;;0;0;CHF;20180122;104.6;20181219;102.11;20100330;20190926;XSWX;BO;DE;0
2 LGT 12-19;CH0187695553;LGT12;18769555;101.22;;;20190109;101.22;;0;0;CHF;20180122;103.6;20190109;101.22;20120628;20190627;XSWX;BO;LI;1420000
2 MULTIBANK 17-21;CH0368697733;MUL17;36869773;100;;;20190108;100;;0;0;CHF;20180726;103.5;20181206;99.6;20170707;20210107;XSWX;BO;PA;0
2 PMI 11-21;CH0136594386;PMI111;13659438;106.1;;;20190110;106.1;;0;0;CHF;20180119;107.65;20181217;105.7;20111202;20211201;XSWX;BO;US;0
2 RABO 10-21;CH0115457670;RBK102;11545767;106.1;;;20190109;106.1;;0;0;CHF;20180117;108;20181120;106;20100913;20210913;XSWX;BO;NL;0
2 RABO 12-19;CH0147023466;RBK12;14702346;100.16;100.16;100.16;20190111;100.18;100.16;40000;40000;CHF;20180118;102.79;20190111;100.16;20120202;20190201;XSWX;BO;NL;0
2 RFF 10-26;CH0118886735;RFF101;11888673;114.4;;;20181207;114.4;;0;0;CHF;20180118;116.25;20181113;112.5;20101110;20261109;XSWX;BO;FR;0
2 RFF 10-34;CH0119577721;RFF102;11957772;137.55;;;;137.55;;0;0;CHF;;;;;20101122;20341121;XSWX;BO;FR;0
2 UNIBAIL 13-23;CH0226752290;UBL13;22675229;109;;;20190109;108.8;;0;0;CHF;20180822;111.15;20181004;106.8;20131118;20231115;XSWX;BO;FR;0
2.10 RZD 17-23;CH0379268748;RZD17;37926874;100.8;100.8;100.7;20190111;100.55;100.7;415000;680000;CHF;20180227;105.25;20180410;98.75;20170928;20230929;XSWX;BO;RU;0
2.125 BNG 10-29;CH0118668257;BNG106;11866825;120.2;;;20180711;120.2;;0;0;CHF;20180711;120.5;20180420;119;20101103;20291106;XSWX;BO;NL;0
2.125 CAL 14-24;CH0238315664;CAL14;23831566;109.75;;;20190108;109.75;;0;0;CHF;20180206;111.75;20181123;108.75;20140422;20241025;XSWX;BO;GB;200000
2.125 Credit Agricole 15-25;CH0292984454;CAL151;29298445;106.7;;;20181227;106.7;;0;0;CHF;20180201;109.65;20181016;105.25;20150925;20250925;XSWX;BO;FR;300000
2.125 DBG 10-25;CH0120425654;DBG104;12042565;121.6;;;;121.6;;0;0;CHF;;;;;20101213;20251210;XSWX;BO;NO;0
2.125 EBN 10-20;CH0112262933;EBN10;11226293;103.57;;;20181221;103.57;;0;0;CHF;20180212;105.6;20181213;103.53;20100518;20200422;XSWX;BO;NL;0
2.125 EIB 10-20;CH0110346225;EIB101;11034622;102.98;;;20190103;102.98;;0;0;CHF;20180115;106;20190103;103.07;20100318;20200117;XSWX;BO;LU;2700000
2.125 GASNATF 13-19;CH0204574914;GNF13;20457491;100.16;;;20190108;100.17;;0;0;CHF;20180221;102.6;20190108;100.18;20130206;20190205;XSWX;BO;NL;0
2.125 GLENCRF 13-19;CH0225710588;GFE13;22571058;101.99;;;20190109;101.99;;0;1080000;CHF;20180208;104.1;20181227;101.86;20131022;20191218;XSWX;BO;JE;0
2.125 KOM INV 11-21;CH0126324737;KIV11;12632473;113.9;;;;113.9;;0;0;CHF;;;;;20110329;20210326;XSWX;BO;SE;0
2.125 KOM KR 11-20;CH0124470904;KOK11;12447090;105;;;20181206;105;;0;0;CHF;20181206;105;20181206;105;20110309;20201006;XSWX;BO;DK;0
2.125 KOMMUB 11-21;CH0126455226;KOB11;12645522;115.2;;;;115.2;;0;0;CHF;;;;;20110331;20210329;XSWX;BO;NO;0
2.125 NORSKE 11-20;CH0123575091;NOR11;12357509;102.85;;;20181227;102.85;;0;0;CHF;20180405;104.75;20181227;102.9;20110210;20200211;XSWX;BO;NO;20900000
2.125 OKB 11-19;CH0124295764;OKB111;12429576;101.65;;;20181227;101.65;;0;0;CHF;20180212;104.2;20181227;101.65;20110221;20190718;XSWX;BO;AT;0
2.125 SLOVAKIA 13-23;CH0206594506;SVK131;20659450;111;;;20181219;111;;0;0;CHF;20180626;112;20181003;110.1;20130412;20231011;XSWX;BO;SK;0
2.125 SWED 11-21;CH0123069038;SWM111;12306903;114.9;;;;114.9;;0;0;CHF;;;;;20110204;20210203;XSWX;BO;SE;0
2.125 SWEMA 13-23;CH0215278448;SWE13;21527844;108.5;;;20190110;108.5;;0;0;CHF;20180918;108.55;20180130;106.25;20130624;20230621;XSWX;BO;SE;0
2.125 TANNER 16-19;CH0341725940;TAS16;34172594;101.5;101.5;101.5;20190111;101.55;101.5;50000;50000;CHF;20180313;103;20181002;101.25;20161111;20191113;XSWX;BO;CL;0
2.25 AKAH 11-21;CH0123918424;AKA11;12391842;106.15;;;20181031;106.15;;0;0;CHF;20181009;106.9;20181009;106.7;20110218;20210217;XSWX;BO;SE;0
2.25 BNG 05-20;CH0022721762;BNG056;2272176;105.2;;;20190110;105.2;;0;0;CHF;20180131;107.7;20190110;105.2;20051007;20201012;XSWX;BO;NL;0
2.25 BNG 11-21;CH0124071959;BNG111;12407195;106.35;;;20181128;106.35;;0;0;CHF;20180410;108.25;20181128;106.3;20110221;20210218;XSWX;BO;NL;0
2.25 BORAL 13-20;CH0204477241;BOR13;20447724;102;;;20190110;101.8;;0;0;CHF;20180126;104.7;20190108;101.45;20130218;20200217;XSWX;BO;AU;0
2.25 COMP FIN 10-21;CH0117615374;CFF104;11761537;107.6;;;20190108;107.6;;0;0;CHF;20180221;109.9;20181212;107.45;20101011;20211008;XSWX;BO;FR;0
2.25 COMP FIN 11-19;CH0133278686;CFF112;13327868;101.73;;;20181221;101.74;;0;0;CHF;20180124;104.45;20181221;101.86;20110805;20190806;XSWX;BO;FR;0
2.25 DBG 11-21;CH0122955377;DBG11;12295537;106.05;;;20181218;106.05;;0;0;CHF;20181218;106.05;20181218;106.05;20110124;20210120;XSWX;BO;NO;0
2.25 DDB 11-21;CH0122811554;DDB11;12281155;115.6;;;;115.6;;0;0;CHF;;;;;20110117;20210114;XSWX;BO;DK;0
2.25 DDB 11-21;CH0131374016;DDB113;13137401;116.6;;;;116.6;;0;0;CHF;;;;;20110627;20210624;XSWX;BO;DK;0
2.25 EBO 10-30;CH0117940640;EBO103;11794064;116.05;;;;116.05;;0;0;CHF;;;;;20101011;20301009;XSWX;BO;AT;0
2.25 EIF 13-23;CH0217677654;ENB131;21767765;110.9;;;20181228;110.9;;0;0;CHF;20181228;111.05;20181219;110.95;20130710;20230707;XSWX;BO;NL;0
2.25 EKSPORT 11-21;CH0123360254;EKS11;12336025;104.25;;;20181206;104.25;;0;0;CHF;20180117;106.75;20181206;104.25;20110209;20210208;XSWX;BO;NO;0
2.25 GAZPROM 17-22;CH0374882816;GAZ171;37488281;101.5;101.5;101.05;20190111;101.25;101.05;445000;445000;CHF;20180406;104.95;20180411;99;20170719;20220715;XSWX;BO;RU;0
2.25 GLENCRF 16-21;CH0319416001;GFE16;31941600;103.6;103.6;103.6;20190111;103.6;103.6;300000;300000;CHF;20180201;106.95;20180705;102.95;20160509;20210506;XSWX;BO;JE;0
2.25 KFW 10-20;CH0107134717;KFW10;10713471;104.65;;;20190109;104.65;;0;0;CHF;20180206;107.3;20190109;104.65;20100203;20200807;XSWX;BO;DE;0
2.25 KOM KR 10-19;CH0109370178;KOK10;10937017;101.82;;;20180913;101.82;;0;0;CHF;20180530;103.66;20180913;102.79;20100212;20190813;XSWX;BO;DK;0
2.25 MFP 10-19;CH0109141371;MFP10;10914137;102.71;;;20181017;102.72;;0;0;CHF;20180321;105.05;20181017;103.44;20100208;20191205;XSWX;BO;FI;0
2.25 NLW 10-19;CH0109987112;NLW101;10998711;101.95;;;20190108;101.95;;0;0;CHF;20180220;104.8;20190108;101.95;20100225;20190829;XSWX;BO;NL;1900000
2.25 NLW 11-21;CH0124205532;NLW11;12420553;106.35;;;20181211;106.35;;0;0;CHF;20180118;108.8;20181121;106.35;20110221;20210219;XSWX;BO;NL;0
2.25 NRW 06-19;CH0024151414;NBW06;2415141;100.41;;;20180528;100.42;;0;0;CHF;20180315;102.84;20180528;102.23;20060224;20190226;XSWX;BO;DE;0
2.25 RY 11-21;CH0127593140;RY11;12759314;106.3;;;20181204;106.3;;0;0;CHF;20180117;108.55;20181204;106.4;20110419;20210416;XSWX;BO;CA;0
2.25 SKAN ENSK 11-21;CH0123117019;SEB11;12311701;115.35;;;;115.35;;0;0;CHF;;;;;20110207;20210204;XSWX;BO;SE;0
2.25 SNCFM 11-21;CH0123385756;SNC11;12338575;105.95;;;20181218;105.95;;0;0;CHF;20180329;107.5;20181213;105.95;20110222;20210222;XSWX;BO;FR;0
2.25 SWED 11-21;CH0131220631;SWM113;13122063;116.5;;;;116.5;;0;0;CHF;;;;;20110617;20210616;XSWX;BO;SE;0
2.25 TRAFIGURA 18-23;CH0416445333;TRA18;41644533;97.75;97.75;97.1;20190111;97.75;97.5;140000;150000;CHF;20180712;101.75;20181120;91.2;20180528;20230525;XSWX;BO;LU;0
2.375 BNG 10-19;CH0109411238;BNG10;10941123;102.6;;;20190110;102.6;;0;0;CHF;20180201;105.5;20190110;102.6;20100216;20191114;XSWX;BO;NL;965000
